"","exp_mass","abundance","RT","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_RT","C13_mass2","C13_abund2","C13_RT2","S34_mass","S34_abund","S34_RT","tag"
"59",241.014125559267,2825394.3,80.2,"C13H6O5","O5","CHO",13,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,242.021402011427,241.01424685074,-0.501160113753453,0.5,241,240.745007033547,0.254992966453017,11,0.384615384615385,0.461538461538462,6,18.6170402540692,18,1,28,0.2,0,0,0,0,0,0,0,0,0,"Unambiguous"
"60",363.072100169981,1920197.1,41.31,"C17H16O9","O9","CHO",17,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,364.079376622141,363.07215565894,-0.152408960039008,0.15,363,362.666690619396,0.333309380604419,10,0.529411764705882,0.941176470588235,1,28.0061101623923,26,0.9,36,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"61",241.086913427459,1192951.5,32.72,"C15H14O3","O3","CHO",15,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,242.094189879619,241.08701786134,-0.431377066322616,0.43,241,240.817713626155,0.182286373844931,9,0.2,0.933333333333333,6,18.6226380241154,18,1,32,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"62",242.993421975055,1388992.4,38.42,"C12H4O6","O6","CHO",12,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,244.000698427215,242.99351140924,-0.366532495043142,0.37,243,242.722093349275,0.277906650724532,11,0.5,0.333333333333333,5,18.7692913739538,18,1,26,0.2,0,0,0,0,0,0,0,0,0,"Unambiguous"
"63",363.123637058577,1288777.4,27.17,"C22H20O5","O5","CHO",22,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,364.130913510737,363.12379729734,-0.440058114456047,0.44,363,362.718169961441,0.281830038558724,13,0.227272727272727,0.909090909090909,8,28.0100825961154,27,1,46,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"64",243.066171843316,2971973.5,84.45,"C14H12O4","O4","CHO",14,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,244.073448295476,243.06628241984,-0.453046100592234,0.45,243,242.794761984383,0.205238015616544,9,0.285714285714286,0.857142857142857,5,18.774889144,18,1,30,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"65",453.118984465162,1674792.1,29.47,"C24H22O9","O9","CHO",24,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,454.126260917322,453.11910585034,-0.267293896174178,0.27,453,452.613027759132,0.386972240868431,14,0.375,0.916666666666667,5,34.9327986386538,33,0.9,50,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"66",245.045474259094,3883215.8,109.78,"C13H10O5","O5","CHO",13,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246.052750711254,245.04554697834,-0.295543317591602,0.3,245,244.771854293401,0.228145706598553,9,0.384615384615385,0.769230769230769,4,18.9271402638846,18,1,28,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"67",245.081798193317,1272914.3,34.67,"C14H14O4","O4","CHO",14,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246.089074645477,245.08193248364,-0.545698031067738,0.55,245,244.808137667995,0.191862332005229,8,0.285714285714286,1,4,18.9299391489077,18,1,30,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"68",246.98830274092,3885908,109.85,"C11H4O7","O7","CHO",11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,247.99557919308,246.98842603154,-0.497148457354031,0.5,247,246.712513395589,0.287486604411157,10,0.636363636363636,0.363636363636364,3,19.0765924987462,18,0.9,24,0.2,0,0,0,0,0,0,0,0,0,"Unambiguous"
