0min,,1min,,2min,,3min,,4min,,5min,,6min,,7min,,8min,,9min,,10min,,15min,,20min,,25min,,30min,,40min,,50min,,60min,,90min,,120min,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
420.0177917,0.036590546,420.0177917,0.039444659,420.0177917,0.039690841,420.0177917,0.041022915,420.0177917,0.04137966,420.0177917,0.041626595,420.0177917,0.041752428,420.0177917,0.042365912,420.0177917,0.042287324,420.0177917,0.042559732,420.0177917,0.042893395,420.0177917,0.043080933,420.0177917,0.042724561,420.0177917,0.043187339,420.0177917,0.042697512,420.0177917,0.042246465,420.0177917,0.041872818,420.0177917,0.042409435,420.0177917,0.041619446,420.0177917,0.040264469
419.0146484,0.036977235,419.0146484,0.039815743,419.0146484,0.040174846,419.0146484,0.041450851,419.0146484,0.041839469,419.0146484,0.041934054,419.0146484,0.042206384,419.0146484,0.042765807,419.0146484,0.042182021,419.0146484,0.042665582,419.0146484,0.043268837,419.0146484,0.043496247,419.0146484,0.043371055,419.0146484,0.043941319,419.0146484,0.042843707,419.0146484,0.042769749,419.0146484,0.041946914,419.0146484,0.042894937,419.0146484,0.041323084,419.0146484,0.040611606
418.011261,0.03725135,418.011261,0.040410303,418.011261,0.040482525,418.011261,0.041990079,418.011261,0.042263471,418.011261,0.042508855,418.011261,0.042596765,418.011261,0.043304555,418.011261,0.043038886,418.011261,0.043291572,418.011261,0.043594003,418.011261,0.044030264,418.011261,0.044112921,418.011261,0.043960854,418.011261,0.043448981,418.011261,0.04306341,418.011261,0.042805057,418.011261,0.043267578,418.011261,0.042496637,418.011261,0.041098375
417.007782,0.037651416,417.007782,0.040899262,417.007782,0.04107615,417.007782,0.042295855,417.007782,0.042854652,417.007782,0.042875052,417.007782,0.043060321,417.007782,0.043922473,417.007782,0.043477908,417.007782,0.044036306,417.007782,0.044011526,417.007782,0.044583093,417.007782,0.044480011,417.007782,0.044526216,417.007782,0.044051178,417.007782,0.043662462,417.007782,0.043261543,417.007782,0.043668676,417.007782,0.042732388,417.007782,0.041437551
416.0040894,0.038527578,416.0040894,0.041409701,416.0040894,0.041538827,416.0040894,0.043075901,416.0040894,0.043360472,416.0040894,0.04351519,416.0040894,0.04367961,416.0040894,0.044148881,416.0040894,0.044364225,416.0040894,0.044313628,416.0040894,0.044788204,416.0040894,0.044903416,416.0040894,0.045260172,416.0040894,0.045114942,416.0040894,0.044385042,416.0040894,0.044410244,416.0040894,0.043695584,416.0040894,0.044117447,416.0040894,0.042970777,416.0040894,0.041968439
415.0002747,0.039057102,415.0002747,0.041758098,415.0002747,0.041940384,415.0002747,0.043529414,415.0002747,0.04405662,415.0002747,0.043938428,415.0002747,0.04428393,415.0002747,0.044861939,415.0002747,0.044378791,415.0002747,0.044891674,415.0002747,0.045304649,415.0002747,0.045469027,415.0002747,0.045623347,415.0002747,0.045675971,415.0002747,0.045199674,415.0002747,0.044614531,415.0002747,0.044263519,415.0002747,0.044805828,415.0002747,0.043465432,415.0002747,0.042378899
413.9962463,0.039565407,413.9962463,0.042313319,413.9962463,0.04251739,413.9962463,0.043964293,413.9962463,0.043982711,413.9962463,0.044555642,413.9962463,0.044749036,413.9962463,0.045419849,413.9962463,0.04511543,413.9962463,0.045527004,413.9962463,0.04616442,413.9962463,0.045690577,413.9962463,0.046169601,413.9962463,0.046283536,413.9962463,0.045744359,413.9962463,0.045103598,413.9962463,0.044581544,413.9962463,0.045132462,413.9962463,0.044083208,413.9962463,0.042861763
412.9920959,0.040160362,412.9920959,0.042836338,412.9920959,0.043207269,412.9920959,0.044455752,412.9920959,0.044939615,412.9920959,0.045066323,412.9920959,0.045369416,412.9920959,0.045978367,412.9920959,0.045729171,412.9920959,0.046008036,412.9920959,0.046269309,412.9920959,0.046526998,412.9920959,0.046715189,412.9920959,0.046707865,412.9920959,0.046030626,412.9920959,0.045994684,412.9920959,0.045415394,412.9920959,0.045624323,412.9920959,0.044562869,412.9920959,0.043326121
411.9877014,0.041114364,411.9877014,0.043357555,411.9877014,0.043723207,411.9877014,0.045075253,411.9877014,0.0455028,411.9877014,0.045511454,411.9877014,0.045719221,411.9877014,0.046536937,411.9877014,0.04628031,411.9877014,0.046448518,411.9877014,0.046914391,411.9877014,0.047234822,411.9877014,0.047277711,411.9877014,0.047249485,411.9877014,0.046672411,411.9877014,0.046201646,411.9877014,0.045882348,411.9877014,0.046141934,411.9877014,0.045219235,411.9877014,0.043736175
410.9832458,0.041399565,410.9832458,0.044012729,410.9832458,0.04425985,410.9832458,0.045597155,410.9832458,0.04601552,410.9832458,0.045982912,410.9832458,0.046323881,410.9832458,0.047190495,410.9832458,0.046674747,410.9832458,0.047264174,410.9832458,0.047588967,410.9832458,0.047500562,410.9832458,0.04781501,410.9832458,0.047706019,410.9832458,0.047333218,410.9832458,0.046914246,410.9832458,0.046418097,410.9832458,0.04670997,410.9832458,0.045634329,410.9832458,0.044253316
410.0171814,0.041908681,410.0171814,0.044701114,410.0171814,0.045019288,410.0171814,0.046130937,410.0171814,0.046678033,410.0171814,0.046838205,410.0171814,0.047085699,410.0171814,0.047573861,410.0171814,0.047463976,410.0171814,0.047916804,410.0171814,0.048094753,410.0171814,0.04845776,410.0171814,0.048415422,410.0171814,0.048253655,410.0171814,0.047572009,410.0171814,0.047652919,410.0171814,0.047181867,410.0171814,0.047014356,410.0171814,0.046071526,410.0171814,0.044916563
409.0122986,0.042449623,409.0122986,0.04529037,409.0122986,0.045573864,409.0122986,0.046897259,409.0122986,0.047193814,409.0122986,0.04727716,409.0122986,0.047647718,409.0122986,0.048007723,409.0122986,0.047819979,409.0122986,0.048330609,409.0122986,0.048738644,409.0122986,0.048945382,409.0122986,0.048972242,409.0122986,0.048901692,409.0122986,0.048419446,409.0122986,0.048233811,409.0122986,0.047517918,409.0122986,0.047778629,409.0122986,0.046577826,409.0122986,0.045279767
408.0073242,0.043049287,408.0073242,0.04595146,408.0073242,0.04597123,408.0073242,0.047410674,408.0073242,0.047972076,408.0073242,0.04801888,408.0073242,0.048258979,408.0073242,0.048829068,408.0073242,0.048868433,408.0073242,0.048984006,408.0073242,0.049268186,408.0073242,0.04935031,408.0073242,0.04953146,408.0073242,0.049387664,408.0073242,0.049050137,408.0073242,0.048284955,408.0073242,0.047991905,408.0073242,0.04846213,408.0073242,0.047070149,408.0073242,0.045873631
407.0021667,0.043584012,407.0021667,0.04592536,407.0021667,0.046758283,407.0021667,0.047838219,407.0021667,0.048146144,407.0021667,0.048406798,407.0021667,0.048627391,407.0021667,0.04937702,407.0021667,0.049258068,407.0021667,0.049405124,407.0021667,0.049808595,407.0021667,0.049982704,407.0021667,0.050056364,407.0021667,0.050206307,407.0021667,0.049490929,407.0021667,0.049135145,407.0021667,0.04855739,407.0021667,0.048985049,407.0021667,0.047801543,407.0021667,0.045968983
405.9967651,0.044360414,405.9967651,0.047074705,405.9967651,0.047552228,405.9967651,0.048379917,405.9967651,0.049007624,405.9967651,0.049204547,405.9967651,0.049577072,405.9967651,0.050108306,405.9967651,0.049871687,405.9967651,0.050170075,405.9967651,0.050733339,405.9967651,0.050234847,405.9967651,0.050741747,405.9967651,0.05040203,405.9967651,0.050044976,405.9967651,0.0499207,405.9967651,0.049060423,405.9967651,0.04958383,405.9967651,0.048275352,405.9967651,0.046829987
404.9913025,0.045110777,404.9913025,0.047817323,404.9913025,0.048086282,404.9913025,0.049390856,404.9913025,0.049441904,404.9913025,0.049883328,404.9913025,0.050152496,404.9913025,0.051083624,404.9913025,0.050621662,404.9913025,0.050801016,404.9913025,0.051165856,404.9913025,0.051285975,404.9913025,0.051634081,404.9913025,0.051324781,404.9913025,0.050890967,404.9913025,0.050487451,404.9913025,0.050104618,404.9913025,0.050042827,404.9913025,0.04882472,404.9913025,0.047386941
403.9856262,0.045820754,403.9856262,0.048532061,403.9856262,0.048716027,403.9856262,0.050186723,403.9856262,0.050354503,403.9856262,0.050600052,403.9856262,0.050711315,403.9856262,0.0515178,403.9856262,0.051412012,403.9856262,0.05155779,403.9856262,0.05179688,403.9856262,0.052032888,403.9856262,0.052470237,403.9856262,0.052314047,403.9856262,0.051057708,403.9856262,0.051068451,403.9856262,0.050449099,403.9856262,0.050460208,403.9856262,0.049313247,403.9856262,0.047963664
403.0184631,0.046694376,403.0184631,0.049248613,403.0184631,0.049597904,403.0184631,0.050683301,403.0184631,0.051030867,403.0184631,0.051433373,403.0184631,0.051686563,403.0184631,0.052195396,403.0184631,0.0523073,403.0184631,0.052455805,403.0184631,0.052263506,403.0184631,0.052784301,403.0184631,0.052837651,403.0184631,0.052865073,403.0184631,0.052053228,403.0184631,0.051759288,403.0184631,0.051184874,403.0184631,0.051416501,403.0184631,0.050048202,403.0184631,0.048646271
402.0124817,0.047320373,402.0124817,0.049984448,402.0124817,0.050135963,402.0124817,0.051713649,402.0124817,0.052074499,402.0124817,0.052037176,402.0124817,0.052180771,402.0124817,0.052938785,402.0124817,0.052765008,402.0124817,0.053159792,402.0124817,0.053551275,402.0124817,0.053239319,402.0124817,0.053418938,402.0124817,0.052930951,402.0124817,0.052940365,402.0124817,0.05267458,402.0124817,0.051918745,402.0124817,0.052230455,402.0124817,0.050482072,402.0124817,0.049019013
401.0063477,0.048479959,401.0063477,0.050807681,401.0063477,0.050934512,401.0063477,0.052129809,401.0063477,0.052822448,401.0063477,0.052791256,401.0063477,0.053078379,401.0063477,0.053493273,401.0063477,0.053454448,401.0063477,0.053473186,401.0063477,0.054062124,401.0063477,0.054202314,401.0063477,0.054073062,401.0063477,0.054179326,401.0063477,0.053615764,401.0063477,0.053228054,401.0063477,0.05271152,401.0063477,0.052550074,401.0063477,0.051045276,401.0063477,0.049584731
400,0.048812091,400,0.051387157,400,0.051832754,400,0.053221677,400,0.053713888,400,0.053728212,400,0.053771891,400,0.054309372,400,0.054126482,400,0.054566003,400,0.054972976,400,0.055284802,400,0.05504455,400,0.055077139,400,0.054316353,400,0.054239299,400,0.053109385,400,0.053768553,400,0.052115478,400,0.050522231
398.9935303,0.04998982,398.9935303,0.052212063,398.9935303,0.052371487,398.9935303,0.053982157,398.9935303,0.054281741,398.9935303,0.054265168,398.9935303,0.054880768,398.9935303,0.055445474,398.9935303,0.055466767,398.9935303,0.055546336,398.9935303,0.055958703,398.9935303,0.055556633,398.9935303,0.05593032,398.9935303,0.055782918,398.9935303,0.054932024,398.9935303,0.05476664,398.9935303,0.053966884,398.9935303,0.054183636,398.9935303,0.052541338,398.9935303,0.050989177
397.9868774,0.051096462,397.9868774,0.053353485,397.9868774,0.053681135,397.9868774,0.055029184,397.9868774,0.055384126,397.9868774,0.055274453,397.9868774,0.055461444,397.9868774,0.056363184,397.9868774,0.055856451,397.9868774,0.056350362,397.9868774,0.056422841,397.9868774,0.056679223,397.9868774,0.056928318,397.9868774,0.056730282,397.9868774,0.055963475,397.9868774,0.055760313,397.9868774,0.054716017,397.9868774,0.055149846,397.9868774,0.053511102,397.9868774,0.051719308
397.0187988,0.051892638,397.0187988,0.054503929,397.0187988,0.054603871,397.0187988,0.055854127,397.0187988,0.056245897,397.0187988,0.056443032,397.0187988,0.056477908,397.0187988,0.057228286,397.0187988,0.057137042,397.0187988,0.057112243,397.0187988,0.057542328,397.0187988,0.057449479,397.0187988,0.057792004,397.0187988,0.057561625,397.0187988,0.057015385,397.0187988,0.056532923,397.0187988,0.055835638,397.0187988,0.056123015,397.0187988,0.053781591,397.0187988,0.052615494
396.0118408,0.053001866,396.0118408,0.055291034,396.0118408,0.055647574,396.0118408,0.056971908,396.0118408,0.057193235,396.0118408,0.057297487,396.0118408,0.057517149,396.0118408,0.058149155,396.0118408,0.058002539,396.0118408,0.058421541,396.0118408,0.058729894,396.0118408,0.058418579,396.0118408,0.058544662,396.0118408,0.058677621,396.0118408,0.05758518,396.0118408,0.057245091,396.0118408,0.05655707,396.0118408,0.056619324,396.0118408,0.054927941,396.0118408,0.053209007
395.0046997,0.054149881,395.0046997,0.056203764,395.0046997,0.056701668,395.0046997,0.058046266,395.0046997,0.058305975,395.0046997,0.058315925,395.0046997,0.058556154,395.0046997,0.059202671,395.0046997,0.058986425,395.0046997,0.059224982,395.0046997,0.059998374,395.0046997,0.059612826,395.0046997,0.05967002,395.0046997,0.059409525,395.0046997,0.058606602,395.0046997,0.058482461,395.0046997,0.057331927,395.0046997,0.057372339,395.0046997,0.055729531,395.0046997,0.054059811
393.9974365,0.054940134,393.9974365,0.057461947,393.9974365,0.05776025,393.9974365,0.0591111,393.9974365,0.059151705,393.9974365,0.059387237,393.9974365,0.059759274,393.9974365,0.060108148,393.9974365,0.05974187,393.9974365,0.060604479,393.9974365,0.06070089,393.9974365,0.060847498,393.9974365,0.060796995,393.9974365,0.060381349,393.9974365,0.059673201,393.9974365,0.05926815,393.9974365,0.058385473,393.9974365,0.058642395,393.9974365,0.056678191,393.9974365,0.054697871
392.9899597,0.05647717,392.9899597,0.058574107,392.9899597,0.058776662,392.9899597,0.060199808,392.9899597,0.060297322,392.9899597,0.060539097,392.9899597,0.060873676,392.9899597,0.061446026,392.9899597,0.061197843,392.9899597,0.06151405,392.9899597,0.062088288,392.9899597,0.061720636,392.9899597,0.061783034,392.9899597,0.061636589,392.9899597,0.060826596,392.9899597,0.060293008,392.9899597,0.059536014,392.9899597,0.059276219,392.9899597,0.057718202,392.9899597,0.0557574
391.9823914,0.057460766,391.9823914,0.059746087,391.9823914,0.059780128,391.9823914,0.061457478,391.9823914,0.061639987,391.9823914,0.061957624,391.9823914,0.06209074,391.9823914,0.06261646,391.9823914,0.06240673,391.9823914,0.062689185,391.9823914,0.063166656,391.9823914,0.063462339,391.9823914,0.063033625,391.9823914,0.06350141,391.9823914,0.061991449,391.9823914,0.061415371,391.9823914,0.060413178,391.9823914,0.060452569,391.9823914,0.058733687,391.9823914,0.05674028
391.0133972,0.058713418,391.0133972,0.06115618,391.0133972,0.061329354,391.0133972,0.062602945,391.0133972,0.062811814,391.0133972,0.062858395,391.0133972,0.063337184,391.0133972,0.063706003,391.0133972,0.063499607,391.0133972,0.063879654,391.0133972,0.064198874,391.0133972,0.064030044,391.0133972,0.063949622,391.0133972,0.064025089,391.0133972,0.063277051,391.0133972,0.062734194,391.0133972,0.061494097,391.0133972,0.0613942,391.0133972,0.059688792,391.0133972,0.057678055
390.0054626,0.060151849,390.0054626,0.062235158,390.0054626,0.062450636,390.0054626,0.064022213,390.0054626,0.063951723,390.0054626,0.064068653,390.0054626,0.064277865,390.0054626,0.064950369,390.0054626,0.06477154,390.0054626,0.065165125,390.0054626,0.065495282,390.0054626,0.065254763,390.0054626,0.065205999,390.0054626,0.064902455,390.0054626,0.064363748,390.0054626,0.063621573,390.0054626,0.062487252,390.0054626,0.062538818,390.0054626,0.0607206,390.0054626,0.058184728
388.9973755,0.060928475,388.9973755,0.063428752,388.9973755,0.063837133,388.9973755,0.065309547,388.9973755,0.065440506,388.9973755,0.065490015,388.9973755,0.065657429,388.9973755,0.066019632,388.9973755,0.06590727,388.9973755,0.066256203,388.9973755,0.066618964,388.9973755,0.066422127,388.9973755,0.066427678,388.9973755,0.066031627,388.9973755,0.065398313,388.9973755,0.064827763,388.9973755,0.063537091,388.9973755,0.063770123,388.9973755,0.061441731,388.9973755,0.059358507
387.9891663,0.062481124,387.9891663,0.064631924,387.9891663,0.064842433,387.9891663,0.066448554,387.9891663,0.066769786,387.9891663,0.066512391,387.9891663,0.067027397,387.9891663,0.067352019,387.9891663,0.067161717,387.9891663,0.067458436,387.9891663,0.067810014,387.9891663,0.067783535,387.9891663,0.067613937,387.9891663,0.067395948,387.9891663,0.06658414,387.9891663,0.066079244,387.9891663,0.064867318,387.9891663,0.064529799,387.9891663,0.062490989,387.9891663,0.060308535
386.9807434,0.064251661,386.9807434,0.066317357,386.9807434,0.066530645,386.9807434,0.06811063,386.9807434,0.06778387,386.9807434,0.068291299,386.9807434,0.068330593,386.9807434,0.068795048,386.9807434,0.068665132,386.9807434,0.06892202,386.9807434,0.069558702,386.9807434,0.069215395,386.9807434,0.069217309,386.9807434,0.068680689,386.9807434,0.067906946,386.9807434,0.067471437,386.9807434,0.066060469,386.9807434,0.065896124,386.9807434,0.063843526,386.9807434,0.06140586
386.0109863,0.06558679,386.0109863,0.067766622,386.0109863,0.067707412,386.0109863,0.069128491,386.0109863,0.069277123,386.0109863,0.069463499,386.0109863,0.069764838,386.0109863,0.070509166,386.0109863,0.070147187,386.0109863,0.070457652,386.0109863,0.070618495,386.0109863,0.070723519,386.0109863,0.070261136,386.0109863,0.070154272,386.0109863,0.069513865,386.0109863,0.068264246,386.0109863,0.067063376,386.0109863,0.067111954,386.0109863,0.065066516,386.0109863,0.062465791
385.0022888,0.067146331,385.0022888,0.068786614,385.0022888,0.069362171,385.0022888,0.070876263,385.0022888,0.070949167,385.0022888,0.070964098,385.0022888,0.070991836,385.0022888,0.071556352,385.0022888,0.071321577,385.0022888,0.071859971,385.0022888,0.072075851,385.0022888,0.072054036,385.0022888,0.071715035,385.0022888,0.071560629,385.0022888,0.070494153,385.0022888,0.069567397,385.0022888,0.068619505,385.0022888,0.068173923,385.0022888,0.066158064,385.0022888,0.063494064
383.9934387,0.068563394,383.9934387,0.070643067,383.9934387,0.070719227,383.9934387,0.072135352,383.9934387,0.072299697,383.9934387,0.072347701,383.9934387,0.072493032,383.9934387,0.073071599,383.9934387,0.072813287,383.9934387,0.073189631,383.9934387,0.073410094,383.9934387,0.073197439,383.9934387,0.073025472,383.9934387,0.072615527,383.9934387,0.071679525,383.9934387,0.071409382,383.9934387,0.070097201,383.9934387,0.069791615,383.9934387,0.067620136,383.9934387,0.064407825
382.9844055,0.070040017,382.9844055,0.07205119,382.9844055,0.072585084,382.9844055,0.074150503,382.9844055,0.073833555,382.9844055,0.073695444,382.9844055,0.073771887,382.9844055,0.074497186,382.9844055,0.074184433,382.9844055,0.074695714,382.9844055,0.074795306,382.9844055,0.075059257,382.9844055,0.074381344,382.9844055,0.073945194,382.9844055,0.073200658,382.9844055,0.072156079,382.9844055,0.071140163,382.9844055,0.070966356,382.9844055,0.068441555,382.9844055,0.065825023
