0min,,1min,,2min,,3min,,4min,,5min,,6min,,7min,,8min,,9min,,10min,,15min,,20min,,25min,,30min,,45min,,60min,,90min,,120min,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
751.9840088,-0.001298258,751.9840088,-0.000557588,751.9840088,-0.000964372,751.9840088,-0.00125913,751.9840088,-0.00149988,751.9840088,-0.001148748,751.9840088,-0.001255207,751.9840088,-0.001184685,751.9840088,-0.00103715,751.9840088,-0.00104717,751.9840088,-0.000905892,751.9840088,-0.00106881,751.9840088,-0.001107541,751.9840088,-0.00130471,751.9840088,-0.001032502,751.9840088,-0.00070818,751.9840088,-0.000279168,751.9840088,-0.001143223,751.9840088,-0.001070514
750.9924927,-0.00121241,750.9924927,-0.000869777,750.9924927,-0.001223974,750.9924927,-0.001685371,750.9924927,-0.001228827,750.9924927,-0.001157991,750.9924927,-0.001508858,750.9924927,-0.000915501,750.9924927,-0.001254484,750.9924927,-0.00140019,750.9924927,-0.001298877,750.9924927,-0.001519176,750.9924927,-0.001185666,750.9924927,-0.000981056,750.9924927,-0.001088899,750.9924927,-0.000916069,750.9924927,-0.000752526,750.9924927,-0.001373768,750.9924927,-0.00144849
750.0006714,-0.001500861,750.0006714,-0.000864042,750.0006714,-0.001554153,750.0006714,-0.001756843,750.0006714,-0.001825004,750.0006714,-0.001623945,750.0006714,-0.001457417,750.0006714,-0.001431307,750.0006714,-0.001434403,750.0006714,-0.001382696,750.0006714,-0.001750862,750.0006714,-0.001400758,750.0006714,-0.001643493,750.0006714,-0.001466395,750.0006714,-0.001280346,750.0006714,-0.000914778,750.0006714,-0.001052231,750.0006714,-0.00174225,750.0006714,-0.001790667
749.0084839,-0.001889339,749.0084839,-0.001414794,749.0084839,-0.002011335,749.0084839,-0.001887741,749.0084839,-0.001748129,749.0084839,-0.001745808,749.0084839,-0.00181959,749.0084839,-0.00162018,749.0084839,-0.001846038,749.0084839,-0.001720283,749.0084839,-0.001886607,749.0084839,-0.001579327,749.0084839,-0.001735753,749.0084839,-0.001476663,749.0084839,-0.001280605,749.0084839,-0.001280295,749.0084839,-0.001348479,749.0084839,-0.001819436,749.0084839,-0.001805516
748.0159912,-0.002272733,748.0159912,-0.00109303,748.0159912,-0.001999842,748.0159912,-0.002421908,748.0159912,-0.002267943,748.0159912,-0.002165545,748.0159912,-0.001948048,748.0159912,-0.001629722,748.0159912,-0.00212397,748.0159912,-0.002077755,748.0159912,-0.00232727,748.0159912,-0.002213656,748.0159912,-0.001846295,748.0159912,-0.002101765,748.0159912,-0.001799844,748.0159912,-0.00162606,748.0159912,-0.001024238,748.0159912,-0.002460159,748.0159912,-0.002386897
746.9876099,-0.002415318,746.9876099,-0.001904494,746.9876099,-0.001987938,746.9876099,-0.002402034,746.9876099,-0.002479978,746.9876099,-0.002235341,746.9876099,-0.002285093,746.9876099,-0.002295857,746.9876099,-0.002183677,746.9876099,-0.002585287,746.9876099,-0.00244214,746.9876099,-0.002209948,746.9876099,-0.001865936,746.9876099,-0.002221073,746.9876099,-0.00215452,746.9876099,-0.001943306,746.9876099,-0.001153086,746.9876099,-0.002425409,746.9876099,-0.002469837
745.9943848,-0.00273348,745.9943848,-0.001714714,745.9943848,-0.00248667,745.9943848,-0.002514723,745.9943848,-0.002839345,745.9943848,-0.002355488,745.9943848,-0.002499796,745.9943848,-0.002467057,745.9943848,-0.00260999,745.9943848,-0.002723808,745.9943848,-0.002366147,745.9943848,-0.002286587,745.9943848,-0.002379019,745.9943848,-0.002238689,745.9943848,-0.002144784,745.9943848,-0.001881092,745.9943848,-0.001484712,745.9943848,-0.002377475,745.9943848,-0.002808124
745.0007935,-0.002991565,745.0007935,-0.002087802,745.0007935,-0.002847935,745.0007935,-0.003020871,745.0007935,-0.00294611,745.0007935,-0.002768926,745.0007935,-0.002677708,745.0007935,-0.002660779,745.0007935,-0.00296817,745.0007935,-0.002849632,745.0007935,-0.002662271,745.0007935,-0.002712078,745.0007935,-0.002673386,745.0007935,-0.002833122,745.0007935,-0.002406462,745.0007935,-0.002322378,745.0007935,-0.001309769,745.0007935,-0.002983698,745.0007935,-0.002940968
744.0068359,-0.00306565,744.0068359,-0.002321451,744.0068359,-0.002861565,744.0068359,-0.003384621,744.0068359,-0.003059275,744.0068359,-0.003162286,744.0068359,-0.003142189,744.0068359,-0.003031874,744.0068359,-0.002835539,744.0068359,-0.003470657,744.0068359,-0.003061589,744.0068359,-0.002662426,744.0068359,-0.003208335,744.0068359,-0.003102868,744.0068359,-0.002982619,744.0068359,-0.002376857,744.0068359,-0.001770094,744.0068359,-0.003030794,744.0068359,-0.00319821
743.0125122,-0.003384672,743.0125122,-0.00255976,743.0125122,-0.003140236,743.0125122,-0.003551798,743.0125122,-0.003308381,743.0125122,-0.003494744,743.0125122,-0.003400031,743.0125122,-0.003399312,743.0125122,-0.003548306,743.0125122,-0.003434293,743.0125122,-0.003553801,743.0125122,-0.003291785,743.0125122,-0.003527406,743.0125122,-0.003358267,743.0125122,-0.002729467,743.0125122,-0.003079427,743.0125122,-0.001866916,743.0125122,-0.003533414,743.0125122,-0.003563865
741.9822998,-0.003639136,741.9822998,-0.003215529,741.9822998,-0.003338488,741.9822998,-0.004074999,741.9822998,-0.004022733,741.9822998,-0.003666397,741.9822998,-0.003702331,741.9822998,-0.003569668,741.9822998,-0.003606585,741.9822998,-0.003803034,741.9822998,-0.003752069,741.9822998,-0.003594776,741.9822998,-0.003636929,741.9822998,-0.00349382,741.9822998,-0.003449034,741.9822998,-0.003247133,741.9822998,-0.001839851,741.9822998,-0.003747347,741.9822998,-0.003907458
740.9872437,-0.004081358,740.9872437,-0.003479337,740.9872437,-0.003976617,740.9872437,-0.004209354,740.9872437,-0.004411167,740.9872437,-0.003928341,740.9872437,-0.004072383,740.9872437,-0.003984722,740.9872437,-0.004036941,740.9872437,-0.003956301,740.9872437,-0.004039198,740.9872437,-0.003737082,740.9872437,-0.004202329,740.9872437,-0.003810731,740.9872437,-0.003731179,740.9872437,-0.003425664,740.9872437,-0.002510863,740.9872437,-0.003987287,740.9872437,-0.004185665
739.9918823,-0.004435766,739.9918823,-0.003691602,739.9918823,-0.00438016,739.9918823,-0.004732685,739.9918823,-0.004531585,739.9918823,-0.004510937,739.9918823,-0.004315065,739.9918823,-0.004282616,739.9918823,-0.004341617,739.9918823,-0.00442444,739.9918823,-0.004603871,739.9918823,-0.004337362,739.9918823,-0.004307273,739.9918823,-0.004129258,739.9918823,-0.004352996,739.9918823,-0.004159719,739.9918823,-0.002284578,739.9918823,-0.004693814,739.9918823,-0.004702982
738.9961548,-0.005037641,738.9961548,-0.004214686,738.9961548,-0.004699192,738.9961548,-0.00525022,738.9961548,-0.005084821,738.9961548,-0.004997927,738.9961548,-0.004843849,738.9961548,-0.004498486,738.9961548,-0.004859311,738.9961548,-0.004945311,738.9961548,-0.004949662,738.9961548,-0.004910913,738.9961548,-0.004799305,738.9961548,-0.004690229,738.9961548,-0.004398765,738.9961548,-0.004333313,738.9961548,-0.002598822,738.9961548,-0.004921919,738.9961548,-0.004865966
738.0001221,-0.00564042,738.0001221,-0.004616677,738.0001221,-0.005149188,738.0001221,-0.005709047,738.0001221,-0.005329904,738.0001221,-0.005381553,738.0001221,-0.005656671,738.0001221,-0.005144685,738.0001221,-0.005314715,738.0001221,-0.005548372,738.0001221,-0.005335939,738.0001221,-0.005349695,738.0001221,-0.005400524,738.0001221,-0.005055858,738.0001221,-0.005005348,738.0001221,-0.004631942,738.0001221,-0.002786879,738.0001221,-0.00540354,738.0001221,-0.005530737
737.0037231,-0.006102818,737.0037231,-0.005157476,737.0037231,-0.005858426,737.0037231,-0.006231342,737.0037231,-0.006133752,737.0037231,-0.005778788,737.0037231,-0.005864862,737.0037231,-0.005729843,737.0037231,-0.005860826,737.0037231,-0.005741134,737.0037231,-0.005742207,737.0037231,-0.005806323,737.0037231,-0.005734135,737.0037231,-0.006094241,737.0037231,-0.005469342,737.0037231,-0.005655905,737.0037231,-0.003145273,737.0037231,-0.006084593,737.0037231,-0.006142022
736.006958,-0.006570843,736.006958,-0.005866088,736.006958,-0.006459915,736.006958,-0.006989561,736.006958,-0.006753823,736.006958,-0.006645594,736.006958,-0.006582265,736.006958,-0.006346154,736.006958,-0.006511889,736.006958,-0.006646767,736.006958,-0.006472514,736.006958,-0.006500209,736.006958,-0.006483684,736.006958,-0.006581398,736.006958,-0.006240476,736.006958,-0.005941165,736.006958,-0.003857789,736.006958,-0.006682302,736.006958,-0.006685973
735.0098267,-0.00732511,735.0098267,-0.006610413,735.0098267,-0.007275016,735.0098267,-0.007726217,735.0098267,-0.007268244,735.0098267,-0.007339109,735.0098267,-0.007242533,735.0098267,-0.007234284,735.0098267,-0.007127651,735.0098267,-0.00735494,735.0098267,-0.007313249,735.0098267,-0.00727858,735.0098267,-0.007413474,735.0098267,-0.007415917,735.0098267,-0.006950993,735.0098267,-0.006715235,735.0098267,-0.00444171,735.0098267,-0.007521258,735.0098267,-0.007561301
734.0123901,-0.008147482,734.0123901,-0.007581245,734.0123901,-0.008306233,734.0123901,-0.008384597,734.0123901,-0.00830217,734.0123901,-0.008129241,734.0123901,-0.008040158,734.0123901,-0.007895595,734.0123901,-0.008155256,734.0123901,-0.00828109,734.0123901,-0.007964274,734.0123901,-0.008076749,734.0123901,-0.007843737,734.0123901,-0.008062519,734.0123901,-0.007824669,734.0123901,-0.007533368,734.0123901,-0.004614833,734.0123901,-0.008139504,734.0123901,-0.00813676
733.0145264,-0.00897124,733.0145264,-0.008242282,733.0145264,-0.008851946,733.0145264,-0.009139779,733.0145264,-0.008889128,733.0145264,-0.008860468,733.0145264,-0.008805173,733.0145264,-0.008708262,733.0145264,-0.008680402,733.0145264,-0.008942941,733.0145264,-0.00877945,733.0145264,-0.008719629,733.0145264,-0.0087382,733.0145264,-0.00877113,733.0145264,-0.008380687,733.0145264,-0.008323096,733.0145264,-0.005376644,733.0145264,-0.008818261,733.0145264,-0.009212418
732.0164185,-0.009631129,732.0164185,-0.008979202,732.0164185,-0.009606772,732.0164185,-0.010005627,732.0164185,-0.009742768,732.0164185,-0.009666675,732.0164185,-0.009377367,732.0164185,-0.009498543,732.0164185,-0.009701458,732.0164185,-0.009643889,732.0164185,-0.009813888,732.0164185,-0.00966389,732.0164185,-0.009595733,732.0164185,-0.009455436,732.0164185,-0.009366676,732.0164185,-0.009134862,732.0164185,-0.005763768,732.0164185,-0.009885857,732.0164185,-0.010035577
730.9821777,-0.01058372,730.9821777,-0.0098437,730.9821777,-0.010402144,730.9821777,-0.010805672,730.9821777,-0.010603374,730.9821777,-0.010654096,730.9821777,-0.010397898,730.9821777,-0.010341332,730.9821777,-0.010598423,730.9821777,-0.010761786,730.9821777,-0.010628887,730.9821777,-0.010531423,730.9821777,-0.010517982,730.9821777,-0.010527785,730.9821777,-0.010224083,730.9821777,-0.010002136,730.9821777,-0.006655638,730.9821777,-0.010655461,730.9821777,-0.010899541
729.9833374,-0.011347398,729.9833374,-0.010793653,729.9833374,-0.011415886,729.9833374,-0.011762193,729.9833374,-0.011700715,729.9833374,-0.011436258,729.9833374,-0.011407817,729.9833374,-0.011428341,729.9833374,-0.011341093,729.9833374,-0.011440746,729.9833374,-0.011509472,729.9833374,-0.011370346,729.9833374,-0.0112846,729.9833374,-0.01138699,729.9833374,-0.01100288,729.9833374,-0.01103589,729.9833374,-0.007128925,729.9833374,-0.011644923,729.9833374,-0.011517337
728.9841309,-0.012184748,728.9841309,-0.011542545,728.9841309,-0.012106815,728.9841309,-0.012346912,728.9841309,-0.012284661,728.9841309,-0.012204229,728.9841309,-0.011995581,728.9841309,-0.01205173,728.9841309,-0.012373078,728.9841309,-0.012226579,728.9841309,-0.012251644,728.9841309,-0.012103946,728.9841309,-0.011968083,728.9841309,-0.012238507,728.9841309,-0.011855352,728.9841309,-0.011728382,728.9841309,-0.007713452,728.9841309,-0.01232784,728.9841309,-0.012560622
727.9846191,-0.012837464,727.9846191,-0.012201511,727.9846191,-0.0128539,727.9846191,-0.013206345,727.9846191,-0.012983708,727.9846191,-0.013029581,727.9846191,-0.012733757,727.9846191,-0.012586524,727.9846191,-0.012774579,727.9846191,-0.013061534,727.9846191,-0.01294391,727.9846191,-0.012839977,727.9846191,-0.012847114,727.9846191,-0.012673371,727.9846191,-0.012430789,727.9846191,-0.012286472,727.9846191,-0.008146618,727.9846191,-0.012967779,727.9846191,-0.013203985
726.9846802,-0.013490004,726.9846802,-0.013078765,726.9846802,-0.01334644,726.9846802,-0.013792183,726.9846802,-0.013724621,726.9846802,-0.013530454,726.9846802,-0.013403419,726.9846802,-0.013403119,726.9846802,-0.013405226,726.9846802,-0.013640041,726.9846802,-0.013392777,726.9846802,-0.013654992,726.9846802,-0.013332483,726.9846802,-0.013530052,726.9846802,-0.013186508,726.9846802,-0.012862344,726.9846802,-0.008707603,726.9846802,-0.013702449,726.9846802,-0.013769764
725.9844971,-0.014225846,725.9844971,-0.01344955,725.9844971,-0.014001174,725.9844971,-0.014200944,725.9844971,-0.014134247,725.9844971,-0.01425751,725.9844971,-0.014070798,725.9844971,-0.013961068,725.9844971,-0.014221286,725.9844971,-0.014212418,725.9844971,-0.014035109,725.9844971,-0.013946529,725.9844971,-0.013938357,725.9844971,-0.014140962,725.9844971,-0.01368158,725.9844971,-0.013638285,725.9844971,-0.009085939,725.9844971,-0.014400872,725.9844971,-0.014315822
724.9838257,-0.014435779,724.9838257,-0.014039822,724.9838257,-0.014501328,724.9838257,-0.014747811,724.9838257,-0.014794399,724.9838257,-0.014676143,724.9838257,-0.014775985,724.9838257,-0.014312717,724.9838257,-0.014767729,724.9838257,-0.014638403,724.9838257,-0.014788395,724.9838257,-0.014445194,724.9838257,-0.014413944,724.9838257,-0.014691609,724.9838257,-0.014164665,724.9838257,-0.014075158,724.9838257,-0.009589099,724.9838257,-0.014790246,724.9838257,-0.014946839
723.9830322,-0.014892613,723.9830322,-0.014508689,723.9830322,-0.014971698,723.9830322,-0.01518837,723.9830322,-0.015139124,723.9830322,-0.015111075,723.9830322,-0.014789095,723.9830322,-0.01497905,723.9830322,-0.014941337,723.9830322,-0.014824171,723.9830322,-0.014850589,723.9830322,-0.015166422,723.9830322,-0.015021162,723.9830322,-0.015037516,723.9830322,-0.014514446,723.9830322,-0.014350836,723.9830322,-0.009597809,723.9830322,-0.015200668,723.9830322,-0.015165723
723.0175171,-0.015293392,723.0175171,-0.01469191,723.0175171,-0.015208617,723.0175171,-0.015522293,723.0175171,-0.0152712,723.0175171,-0.015504709,723.0175171,-0.015153924,723.0175171,-0.015275199,723.0175171,-0.015254505,723.0175171,-0.01539649,723.0175171,-0.015362159,723.0175171,-0.015323579,723.0175171,-0.015279047,723.0175171,-0.015162773,723.0175171,-0.015035216,723.0175171,-0.014962895,723.0175171,-0.009806802,723.0175171,-0.015520045,723.0175171,-0.015596468
722.0158691,-0.015601613,722.0158691,-0.015174672,722.0158691,-0.015619892,722.0158691,-0.015762556,722.0158691,-0.015762655,722.0158691,-0.015777882,722.0158691,-0.015567699,722.0158691,-0.015537378,722.0158691,-0.01560411,722.0158691,-0.015756315,722.0158691,-0.015771942,722.0158691,-0.015664289,722.0158691,-0.015681017,722.0158691,-0.015652055,722.0158691,-0.015219964,722.0158691,-0.015167573,722.0158691,-0.009913235,722.0158691,-0.015934369,722.0158691,-0.015816273
721.013916,-0.01587238,721.013916,-0.015445906,721.013916,-0.015904674,721.013916,-0.016030081,721.013916,-0.01587812,721.013916,-0.016060716,721.013916,-0.016077727,721.013916,-0.01581263,721.013916,-0.015794458,721.013916,-0.015940458,721.013916,-0.015984921,721.013916,-0.016031876,721.013916,-0.015761357,721.013916,-0.015847024,721.013916,-0.015588227,721.013916,-0.015470137,721.013916,-0.01040644,721.013916,-0.016192859,721.013916,-0.016359467
720.0116577,-0.016059816,720.0116577,-0.015600814,720.0116577,-0.016144026,720.0116577,-0.016096486,720.0116577,-0.015956527,720.0116577,-0.01606266,720.0116577,-0.015940208,720.0116577,-0.015687559,720.0116577,-0.016087407,720.0116577,-0.016014064,720.0116577,-0.015810084,720.0116577,-0.01606301,720.0116577,-0.016059518,720.0116577,-0.015994202,720.0116577,-0.015888752,720.0116577,-0.015497264,720.0116577,-0.01039527,720.0116577,-0.016365001,720.0116577,-0.016206576
719.0090332,-0.016093843,719.0090332,-0.015624836,719.0090332,-0.016099978,719.0090332,-0.016119285,719.0090332,-0.016141932,719.0090332,-0.016054677,719.0090332,-0.016087756,719.0090332,-0.016057471,719.0090332,-0.016211763,719.0090332,-0.016204331,719.0090332,-0.016029481,719.0090332,-0.01597544,719.0090332,-0.016126817,719.0090332,-0.016117739,719.0090332,-0.015942853,719.0090332,-0.015821464,719.0090332,-0.010397241,719.0090332,-0.016345058,719.0090332,-0.016524415
718.0061646,-0.016148716,718.0061646,-0.01584902,718.0061646,-0.016328853,718.0061646,-0.016347451,718.0061646,-0.016367145,718.0061646,-0.016328305,718.0061646,-0.016261434,718.0061646,-0.016047644,718.0061646,-0.016227223,718.0061646,-0.016161984,718.0061646,-0.016206127,718.0061646,-0.016225178,718.0061646,-0.016218545,718.0061646,-0.016226724,718.0061646,-0.015960719,718.0061646,-0.015671829,718.0061646,-0.010538396,718.0061646,-0.016606841,718.0061646,-0.016776977
717.0028076,-0.016207123,717.0028076,-0.015835691,717.0028076,-0.016289212,717.0028076,-0.016302874,717.0028076,-0.016387984,717.0028076,-0.016381204,717.0028076,-0.016265973,717.0028076,-0.016106414,717.0028076,-0.016238196,717.0028076,-0.016340222,717.0028076,-0.016436342,717.0028076,-0.016322471,717.0028076,-0.016387237,717.0028076,-0.016317334,717.0028076,-0.016019352,717.0028076,-0.015859801,717.0028076,-0.010577101,717.0028076,-0.016669374,717.0028076,-0.016686611
715.9992065,-0.016101724,715.9992065,-0.01567173,715.9992065,-0.016100228,715.9992065,-0.016284574,715.9992065,-0.016350592,715.9992065,-0.016171562,715.9992065,-0.016303871,715.9992065,-0.016050188,715.9992065,-0.016112451,715.9992065,-0.016137343,715.9992065,-0.016283227,715.9992065,-0.016238494,715.9992065,-0.016243232,715.9992065,-0.016047942,715.9992065,-0.015998196,715.9992065,-0.015748976,715.9992065,-0.010675869,715.9992065,-0.016464306,715.9992065,-0.016563986
714.9952393,-0.015871681,714.9952393,-0.015634576,714.9952393,-0.015961068,714.9952393,-0.016193308,714.9952393,-0.016164029,714.9952393,-0.016122427,714.9952393,-0.015904324,714.9952393,-0.015918897,714.9952393,-0.016241936,714.9952393,-0.016172409,714.9952393,-0.016013714,714.9952393,-0.01611704,714.9952393,-0.016084863,714.9952393,-0.016120732,714.9952393,-0.015713725,714.9952393,-0.015681816,714.9952393,-0.010580587,714.9952393,-0.016492717,714.9952393,-0.016610827
713.9909668,-0.01572416,713.9909668,-0.015519195,713.9909668,-0.01585546,713.9909668,-0.016034272,713.9909668,-0.016033722,713.9909668,-0.015864145,713.9909668,-0.015514,713.9909668,-0.015727805,713.9909668,-0.015826108,713.9909668,-0.016137492,713.9909668,-0.015815275,713.9909668,-0.015834395,713.9909668,-0.01608975,713.9909668,-0.015774788,713.9909668,-0.015606957,713.9909668,-0.015442458,713.9909668,-0.010437778,713.9909668,-0.01628587,713.9909668,-0.016238295
712.9862671,-0.015531134,712.9862671,-0.015253455,712.9862671,-0.015544721,712.9862671,-0.015797852,712.9862671,-0.015759261,712.9862671,-0.015568847,712.9862671,-0.015292092,712.9862671,-0.015560206,712.9862671,-0.015616596,712.9862671,-0.015481927,712.9862671,-0.015541525,712.9862671,-0.015570895,712.9862671,-0.015683914,712.9862671,-0.015598916,712.9862671,-0.015115525,712.9862671,-0.015075922,712.9862671,-0.01029391,712.9862671,-0.015924636,712.9862671,-0.016035318
712.0172119,-0.015083823,712.0172119,-0.014817516,712.0172119,-0.015293592,712.0172119,-0.015247758,712.0172119,-0.015413928,712.0172119,-0.01547963,712.0172119,-0.014962644,712.0172119,-0.015254156,712.0172119,-0.015230061,712.0172119,-0.015075272,712.0172119,-0.015356713,712.0172119,-0.015261803,712.0172119,-0.015457247,712.0172119,-0.015260054,712.0172119,-0.015051369,712.0172119,-0.015003408,712.0172119,-0.010440204,712.0172119,-0.015770594,712.0172119,-0.015686661
711.0118408,-0.014750814,711.0118408,-0.014561661,711.0118408,-0.014585941,711.0118408,-0.015062921,711.0118408,-0.014991054,711.0118408,-0.014827823,711.0118408,-0.014410689,711.0118408,-0.014683401,711.0118408,-0.014683651,711.0118408,-0.014800704,711.0118408,-0.014829025,711.0118408,-0.014774283,711.0118408,-0.014843884,711.0118408,-0.01485274,711.0118408,-0.014596003,711.0118408,-0.014306255,711.0118408,-0.010262056,711.0118408,-0.015038616,711.0118408,-0.015307036
710.0062256,-0.014118861,710.0062256,-0.013917249,710.0062256,-0.014178796,710.0062256,-0.014314971,710.0062256,-0.014430271,710.0062256,-0.014374278,710.0062256,-0.013854069,710.0062256,-0.014147427,710.0062256,-0.014192476,710.0062256,-0.014393911,710.0062256,-0.014416248,710.0062256,-0.01439351,710.0062256,-0.014471935,710.0062256,-0.014151435,710.0062256,-0.013901806,710.0062256,-0.014062378,710.0062256,-0.009928567,710.0062256,-0.014602861,710.0062256,-0.014963395
709.0003052,-0.01361069,709.0003052,-0.013274038,709.0003052,-0.013674206,709.0003052,-0.013822475,709.0003052,-0.013987638,709.0003052,-0.013735356,709.0003052,-0.0133613,709.0003052,-0.013618065,709.0003052,-0.013720408,709.0003052,-0.013833608,709.0003052,-0.013864248,709.0003052,-0.013818463,709.0003052,-0.013936853,709.0003052,-0.013684992,709.0003052,-0.013464507,709.0003052,-0.013444179,709.0003052,-0.009415972,709.0003052,-0.014083228,709.0003052,-0.014227649
707.9940186,-0.012940945,707.9940186,-0.012694088,707.9940186,-0.012946573,707.9940186,-0.013352917,707.9940186,-0.013146377,707.9940186,-0.013157678,707.9940186,-0.012674277,707.9940186,-0.013123875,707.9940186,-0.013176563,707.9940186,-0.013291161,707.9940186,-0.013058921,707.9940186,-0.013267511,707.9940186,-0.013167271,707.9940186,-0.013091223,707.9940186,-0.012947126,707.9940186,-0.012554838,707.9940186,-0.009192954,707.9940186,-0.013482926,707.9940186,-0.013597795
706.9873657,-0.012398689,706.9873657,-0.012133852,706.9873657,-0.012271475,706.9873657,-0.012711534,706.9873657,-0.012556096,706.9873657,-0.01234651,706.9873657,-0.011910765,706.9873657,-0.012131788,706.9873657,-0.012335287,706.9873657,-0.012462182,706.9873657,-0.012556548,706.9873657,-0.012569625,706.9873657,-0.012393154,706.9873657,-0.012400651,706.9873657,-0.012150113,706.9873657,-0.01208446,706.9873657,-0.008802129,706.9873657,-0.012980492,706.9873657,-0.012711082
706.0163574,-0.011508463,706.0163574,-0.01135224,706.0163574,-0.011560794,706.0163574,-0.011811521,706.0163574,-0.011854949,706.0163574,-0.011793585,706.0163574,-0.011103518,706.0163574,-0.011723292,706.0163574,-0.011824621,706.0163574,-0.011614782,706.0163574,-0.011701672,706.0163574,-0.011722839,706.0163574,-0.011915701,706.0163574,-0.011481892,706.0163574,-0.011562104,706.0163574,-0.011458194,706.0163574,-0.008246245,706.0163574,-0.011945721,706.0163574,-0.012154846
705.0090332,-0.010826377,705.0090332,-0.010514899,705.0090332,-0.011019385,705.0090332,-0.011215688,705.0090332,-0.011081112,705.0090332,-0.011203781,705.0090332,-0.010539861,705.0090332,-0.010804107,705.0090332,-0.010817792,705.0090332,-0.011004899,705.0090332,-0.010952501,705.0090332,-0.011050527,705.0090332,-0.010984001,705.0090332,-0.011044874,705.0090332,-0.010731381,705.0090332,-0.010592006,705.0090332,-0.007782158,705.0090332,-0.011325458,705.0090332,-0.011497068
704.0014648,-0.010014531,704.0014648,-0.009724898,704.0014648,-0.010074073,704.0014648,-0.01034381,704.0014648,-0.010093245,704.0014648,-0.010128196,704.0014648,-0.009725759,704.0014648,-0.010025004,704.0014648,-0.010083583,704.0014648,-0.010232274,704.0014648,-0.010266759,704.0014648,-0.010295882,704.0014648,-0.010200365,704.0014648,-0.00989193,704.0014648,-0.009825277,704.0014648,-0.009807713,704.0014648,-0.007125207,704.0014648,-0.010464665,704.0014648,-0.010627675
