"","exp_mass","abundance","RT","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_RT","C13_mass2","C13_abund2","C13_RT2","S34_mass","S34_abund","S34_RT","tag"
"48",313.020008220401,835381.5,18.89,"C12H10O10","O10","CHO",12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,314.027284672561,313.02012008984,-0.35624114435892,0.36,313,312.670487282831,0.329512717168996,8,0.833333333333333,0.833333333333333,-2,24.1559535801538,22,0.9,26,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"49",489.088841763093,1898315,21.19,"C19H22O15","O15","CHO",19,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,490.096118215253,489.08859358414,0.506388327228202,0.51,489,488.542720793064,0.457279206935937,9,0.789473684210526,1.15789473684211,-6,37.6996823104846,34,0.9,40,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
"50",413.123993446494,2863915.5,42.77,"C22H22O8","O8","CHO",22,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,414.131269898654,413.12419122804,-0.477581772077213,0.48,413,412.662695504734,0.337304495266437,12,0.363636363636364,1,4,31.8562667446308,30,0.9,46,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"51",513.03122560887,3041717.8,32.95,"C23H14O14","O14","CHO",23,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,514.03850206103,513.03107870664,0.285780596281288,0.29,513,512.458370359147,0.54162964085333,17,0.608695652173913,0.608695652173913,3,39.5414119352923,37,0.9,48,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"52",315.035712784978,1568228.9,37.03,"C12H12O10","O10","CHO",12,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,316.042989237138,315.03577015364,-0.181521705073646,0.18,315,314.683941093684,0.3160589063163,7,0.833333333333333,1,-3,24.3110035850615,22,0.9,26,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"53",315.050845751679,1064742.3,24.57,"C16H12O7","O7","CHO",16,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,316.058122203839,315.05102628674,-0.571208422548469,0.57,315,314.699057162779,0.300942837221214,11,0.4375,0.75,4,24.3121771337615,23,0.9,34,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"54",315.072023705078,4330344,105.41,"C13H16O9","O9","CHO",13,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,316.079300157238,315.07215565894,-0.4174707486852,0.42,315,314.720211468686,0.279788531313898,6,0.692307692307692,1.23076923076923,-3,24.3138024700846,22,0.9,28,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
"55",315.108373625092,4807531.5,117.22,"C14H20O8","O8","CHO",14,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,316.115650077252,315.10854116424,-0.529993208674018,0.53,315,314.756520800055,0.243479199944886,5,0.571428571428571,1.42857142857143,-3,24.3166013551077,22,0.9,30,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
"56",315.144683545195,881902.5,20.04,"C15H24O7","O7","CHO",15,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,316.151959997355,315.14492666954,-0.769011032425938,0.77,315,314.792790176176,0.207209823823575,4,0.466666666666667,1.6,-3,24.3194002401308,22,0.9,32,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous"
"57",317.030163396322,1490582.6,35.1,"C15H10O8","O8","CHO",15,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,318.037439848482,317.03029084524,-0.400735578892304,0.4,317,316.676164683658,0.323835316341786,11,0.533333333333333,0.666666666666667,3,24.4644282536462,23,0.9,32,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
